SetId,LogDim
0,3.999465676236207
1,3.6777306052652703
2,3.8205334345517104
3,2.413346664888493
4,3.846717587924077
5,2.8958271553973605
6,3.617830169050523
7,2.13938842263981
8,2.757722905655395
9,3.709444854247259
10,3.758533132706246
11,3.5453883652654334
12,3.766693298696049
13,2.34521974065923
14,3.8155476289903647
15,1.1096970573619604
16,3.700038089750963
17,3.3787136595013876
18,3.522846979985644
19,3.8589415754861043
20,0.9584202094497014
21,3.369553020439678
22,3.659340763953291
23,2.8320567220651625
24,3.2801819123376372
25,3.774795057891006
26,3.725265775714687
27,3.544207266635539
28,3.1799644660559183
29,3.1302244743222776
30,3.064263001965366
31,3.6000836667666865
32,3.275672815488984
33,3.6822813307091926
34,3.966635885753448
35,3.63635573561768
36,1.292378574616757
37,2.259832873418801
38,3.6597330102596266
39,3.529581028158279
40,3.7927510122474772
41,3.6880633184032448
42,3.4680229898821624
43,3.7817825647433483
44,3.391151083008317
45,2.534089832891762
46,2.574734453082427
47,3.694031877022142
48,3.6372163224944396
49,3.676667677975173
50,0.7240693940038045
51,1.3278142638733967
52,1.9376523357082591
53,2.204614963934898
54,3.4505847925960427
55,3.667047346104886
56,2.4798029857989956
57,3.8132716568355325
58,3.892290731965558
59,1.6375921780348557
60,3.737058551850384
61,3.713073858110864
62,3.8638042210998464
63,3.7839582802700775
64,3.7103684394947734
65,2.7212759551831605
66,3.8813109969523505
67,3.6302305541517894
68,3.6549821632675554
69,2.947081340547225
70,3.613502914125315
71,1.2032444669753666
72,1.1280982078824255
73,1.833923794473525
74,2.230260030053954
75,3.640694533356471
76,3.9170684878668007
77,3.803187385522984
78,3.8353760440038043
79,3.7330483812994752
80,3.9846186098669336
81,3.7536644716275718
82,3.643781691292637
83,3.629848207514178
84,3.7490284451241607
85,2.6463163768992657
86,2.0155895152159675
87,3.777080300524552
88,2.5097840402829643
89,2.147937053592677
90,2.23647930302049
91,2.386588664273691
92,1.7423010327204147
93,3.93267711127248
94,2.356907229385376
95,1.7768169482262879
96,3.5163238215940043
97,3.5882983679684557
98,3.752558184317096
99,1.411970464686114
100,3.7470892473911803
101,1.2930660526890152
102,2.037152041844514
103,3.7846582361940673
104,3.8980421897436215
105,3.5097850932821992
106,3.7338424272149435
107,3.6384051947819103
108,2.0712812505250633
109,3.43864013193821
110,2.144189047558455
111,3.4650381247478927
112,3.2663255238330917
113,3.684503625999153
114,3.065598108665771
115,3.7806505269584934
116,2.272356506968477
117,3.590578035563621
118,3.8329013605710514
119,3.828004679135967
120,1.9574704556963176
121,3.7193670958128546
122,3.6826748653631496
123,-0.0001411017868104237
124,3.2919736052470814
125,3.527938220020014
126,3.4312232554066373
127,2.824764700338398
128,3.4450393197268627
129,0.7066628702201287
130,2.6652573997986626
131,3.6238699773936767
132,2.0297427481347428
133,3.5763488595543014
134,3.1743606995285996
135,3.8024656323429116
136,3.370307396765632
137,3.7578727391586915
138,3.8401974987240837
139,3.9958518736814366
140,3.81709773101738
141,2.775433323519151
142,3.69158360295197
143,2.634257524186179
144,3.8365498954117974
145,3.5239287631901837
146,2.63926462213673
147,3.2604255629119
148,3.3365138032085326
149,3.3460296721084646
150,3.739811671759994
151,3.259646102789218
152,1.9665509656358167
153,3.7000418438900358
154,1.8692524554377659
155,3.7619961635919745
156,3.9033417522324863
157,2.6487546670885647
158,3.7932280789826303
159,2.6685444307857162
160,3.9228054355318367
161,2.3273044649453487
162,2.4332947539572
163,0.6445531922405203
164,2.9341567997117552
165,3.703417482851492
166,2.6344258043089663
167,3.1404696647895882
168,3.836758204725503
169,2.073373288650981
170,3.2037317620329624
171,3.8407894975064303
172,2.8517325475135245
173,3.813837672271236
174,3.8527283286126646
175,2.998975497522123
176,3.5002679260781937
177,-0.00033922297315196073
178,3.823381255279252
179,3.3144621897577737
180,3.660472017793174
181,2.405747761602775
182,3.796529956372956
183,3.9828754719628936
184,3.029671905607931
185,3.4602111042740593
186,3.7727441934672337
187,3.7295218698462054
188,3.901437370986309
189,3.1115202236866972
190,2.648624614429305
191,3.7297008535002085
192,3.9036541366310487
193,3.683217293658357
194,3.752519362103819
195,2.1703478326069363
196,3.6378340670931766
197,2.7324407503356034
198,2.4777926218920694
199,3.6077773988409025
