SetId,LogDim
0,3.762027417814446
1,3.4806967002576075
2,3.7295765633096942
3,2.968719420096276
4,3.767590126524394
5,3.027124020958086
6,3.6985438062286944
7,2.3432418288172108
8,2.9107893990900826
9,3.7557323287978344
10,3.662175142407146
11,3.6680267996939078
12,3.6865094226517967
13,2.3694334309819913
14,3.8627430504927287
15,1.1848069452093286
16,3.638794795563135
17,3.466967640093389
18,3.512787520513253
19,3.820734829758638
20,1.0359028172044755
21,3.7137512947740383
22,3.778957576206112
23,2.666289713641133
24,3.2508370654794354
25,3.7377242966813022
26,3.5087629855137834
27,3.4519115670387497
28,3.472152219847747
29,3.2459263218779766
30,3.1111967478145868
31,3.671974914923392
32,3.3803406508017004
33,3.7018481378731987
34,3.8233722697414336
35,3.5827046220067023
36,1.2936291389900691
37,2.63836468987164
38,3.7447906632353276
39,3.5390219960092013
40,3.7911969134430463
41,3.7713378433677627
42,3.5927192229494045
43,3.7130957663912003
44,3.421507720483417
45,2.7651667804056044
46,2.8194531047334896
47,3.609065803226565
48,3.5140585048911066
49,3.6745060103627774
50,0.732772969455197
51,1.2727575443272743
52,1.7896053971174446
53,1.7814198217819606
54,3.4730356871838173
55,3.729156790265853
56,2.7392403473477813
57,3.691469608589281
58,3.7306372877312657
59,1.38645709775513
60,3.622158913446713
61,3.7240796624839803
62,3.7871512387323234
63,3.715331992583404
64,3.739942368414365
65,3.023330633032332
66,3.921430935178295
67,3.6165415339952958
68,3.7151876337741974
69,3.2469846328535814
70,3.3894797941917876
71,1.3794151260933316
72,1.1366821144375014
73,1.7884922624899797
74,2.2402917886795173
75,3.555526183131129
76,3.8497555614487573
77,3.6680973962225636
78,3.775475180344665
79,3.610358087683663
80,3.930473587623778
81,3.713562277439302
82,3.4671669566141468
83,3.5759799901124816
84,3.6697016634528006
85,2.838875512902674
86,2.092149291719993
87,3.717363717334821
88,2.4506833421772
89,1.761350269992273
90,2.127525540324482
91,1.9591111912048145
92,1.5136788564400145
93,3.778166097052556
94,2.3319475208145057
95,1.70151921233803
96,3.473414296269011
97,3.7149403850118157
98,3.770453991305221
99,1.2672680642797753
100,3.698672181273413
101,1.3079881178022772
102,2.073666433088921
103,3.7194033880295416
104,3.8708580441575147
105,3.6576442003902057
106,3.591495376904878
107,3.6528527481224313
108,2.12125306205945
109,3.4673671558410324
110,2.356809428882693
111,3.493394154626987
112,3.355858066820192
113,3.6544862066478085
114,3.238252066913938
115,3.5545385782172287
116,2.136728464473146
117,3.7235618810930013
118,3.779533809707722
119,3.885682530372607
120,1.7846589441502585
121,3.7802653295460527
122,3.6367484490323334
123,-0.01476982863274918
124,3.279660290905978
125,3.6704127469221435
126,3.4648044241061093
127,2.7515016299789914
128,3.760123967535217
129,0.6473391443672617
130,2.9600344997246166
131,3.6346527647286395
132,1.7478805185251696
133,3.542644151176946
134,3.20222325993222
135,3.8972882473814505
136,3.567952809753427
137,3.6863309891968212
138,3.7090739067233014
139,3.710841363572877
140,3.7384592215645767
141,3.24242654657049
142,3.6714923283122403
143,2.9026802646872527
144,3.7945478087683826
145,3.6512380633957524
146,2.543955408215081
147,3.385995099938959
148,3.2267700733859255
149,3.540461066011937
150,3.74028956888217
151,3.6244567372640284
152,2.081294986125838
153,3.5185818572039715
154,1.7988234139441963
155,3.522695958295605
156,3.7282134333133485
157,2.8639980108159966
158,3.6796906292335194
159,2.707188875334012
160,3.9078118181002464
161,2.1966669336625277
162,2.3447562627962215
163,0.6881306332153403
164,3.2282954892541222
165,3.8212358757564764
166,2.9225803389936
167,3.3240960529393604
168,3.607726792489628
169,2.0882873236146153
170,3.137982509126061
171,3.774756764688689
172,3.20673233457407
173,3.794900913050842
174,3.8119060981955486
175,3.1811937046453105
176,3.2966664940264154
177,-0.013797522011789616
178,3.683037699154942
179,3.34884293945861
180,3.5052691941116545
181,2.351689246754898
182,3.8559113348447482
183,3.89106697314294
184,3.2202321801600733
185,3.3593244075220294
186,3.7986893981118057
187,3.608722254273376
188,3.889841889358861
189,3.293126630780736
190,2.7806191658501094
191,3.5282303759110563
192,3.8124924571714645
193,3.652631862022044
194,3.7000751826263
195,2.36792358191563
196,3.597691695339261
197,3.0482566284233084
198,2.3722138100478074
199,3.542055470407886
