id,label
0,0
1,1
2,0
3,4
4,3
5,3
6,2
7,4
8,6
9,2
10,4
11,0
12,0
13,2
14,4
15,2
16,5
17,2
18,5
19,3
20,4
21,5
22,0
23,4
24,0
25,6
26,4
27,3
28,5
29,5
30,3
31,6
32,3
33,6
34,0
35,0
36,6
37,2
38,4
39,3
40,0
41,4
42,6
43,4
44,6
45,2
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,6
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,4
63,3
64,5
65,3
66,4
67,6
68,0
69,3
70,6
71,5
72,4
73,3
74,0
75,6
76,5
77,6
78,3
79,2
80,2
81,4
82,0
83,4
84,5
85,2
86,3
87,3
88,5
89,3
90,6
91,5
92,3
93,2
94,0
95,0
96,5
97,3
98,3
99,0
100,3
101,6
102,0
103,3
104,2
105,5
106,6
107,6
108,2
109,3
110,3
111,0
112,0
113,6
114,3
115,2
116,5
117,3
118,2
119,6
120,5
121,4
122,6
123,2
124,2
125,3
126,3
127,4
128,3
129,5
130,2
131,6
132,2
133,6
134,2
135,5
136,2
137,3
138,6
139,6
140,6
141,3
142,0
143,4
144,2
145,2
146,3
147,3
148,3
149,2
150,3
151,0
152,5
153,3
154,5
155,5
156,4
157,5
158,0
159,3
160,0
161,3
162,3
163,3
164,6
165,6
166,6
167,0
168,5
169,6
170,6
171,2
172,5
173,4
174,0
175,6
176,4
177,0
178,4
179,5
180,6
181,3
182,5
183,3
184,3
185,4
186,4
187,3
188,3
189,3
190,4
191,4
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,0
200,3
201,3
202,3
203,3
204,3
205,0
206,4
207,4
208,0
209,2
210,6
211,4
212,0
213,0
214,4
215,2
216,5
217,4
218,4
219,3
220,3
221,4
222,5
223,0
224,0
225,3
226,5
227,0
228,0
229,3
230,3
231,4
232,5
233,2
234,4
235,4
236,3
237,0
238,0
239,6
240,3
241,6
242,6
243,0
244,1
245,3
246,3
247,3
248,1
249,0
250,4
251,2
252,2
253,3
254,3
255,6
256,5
257,6
258,2
259,6
260,4
261,6
262,0
263,6
264,2
265,0
266,2
267,3
268,3
269,4
270,6
271,2
272,5
273,3
274,5
275,3
276,2
277,5
278,2
279,2
280,3
281,5
282,0
283,6
284,6
285,6
286,2
287,0
288,4
289,6
290,6
291,3
292,6
293,6
294,3
295,4
296,2
297,4
298,4
299,3
300,6
301,4
302,2
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,6
312,6
313,3
314,1
315,3
316,4
317,2
318,2
319,3
320,0
321,4
322,3
323,6
324,2
325,4
326,2
327,3
328,3
329,2
330,3
331,3
332,0
333,3
334,2
335,3
336,2
337,6
338,0
339,3
340,2
341,5
342,6
343,3
344,6
345,4
346,6
347,5
348,4
349,0
350,3
351,0
352,6
353,3
354,4
355,4
356,3
357,4
358,3
359,2
360,2
361,4
362,3
363,6
364,5
365,3
366,3
367,3
368,2
369,4
370,6
371,6
372,6
373,4
374,4
375,2
376,0
377,5
378,4
379,4
380,4
381,2
382,3
383,4
384,3
385,6
386,3
387,5
388,2
389,6
390,2
391,6
392,3
393,2
394,0
395,5
396,2
397,5
398,0
399,0
400,0
401,5
402,3
403,3
404,2
405,6
406,5
407,5
408,5
409,5
410,3
411,5
412,2
413,3
414,3
415,6
416,2
417,6
418,5
419,4
420,6
421,3
422,2
423,4
424,2
425,0
426,6
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,2
436,4
437,2
438,3
439,0
440,6
441,0
442,6
443,2
444,6
445,2
446,0
447,3
448,2
449,1
450,0
451,3
452,6
453,4
454,4
455,5
456,2
457,4
458,0
459,6
460,5
461,5
462,3
463,3
464,6
465,6
466,4
467,6
468,3
469,2
470,3
471,5
472,6
473,4
474,6
475,1
476,3
477,6
478,2
479,4
480,0
481,6
482,6
483,4
484,4
485,4
486,6
487,5
488,3
489,6
490,5
491,4
492,3
493,0
494,4
495,4
496,5
497,5
498,4
499,5
500,4
501,2
502,3
503,5
504,4
505,3
506,6
507,6
508,3
509,4
510,6
511,3
512,0
513,4
514,6
515,3
516,5
517,4
518,0
519,4
520,3
521,4
522,0
523,6
524,3
525,3
526,3
527,6
528,0
529,0
530,2
531,3
532,5
533,5
534,4
535,6
536,4
537,4
538,5
539,4
540,2
541,6
542,6
543,6
544,2
545,0
546,4
547,4
548,3
549,3
550,4
551,4
552,0
553,4
554,0
555,4
556,2
557,3
558,6
559,4
560,1
561,0
562,5
563,0
564,2
565,5
566,6
567,2
568,4
569,6
570,2
571,3
572,6
573,4
574,4
575,2
576,4
577,3
578,0
579,4
580,4
581,3
582,2
583,3
584,5
585,2
586,0
587,5
588,6
589,6
590,6
591,3
592,4
593,4
594,3
595,3
596,2
597,2
598,2
599,4
600,4
601,6
602,4
603,6
604,3
605,4
606,0
607,4
608,5
609,4
610,0
611,5
612,3
613,4
614,5
615,4
616,0
617,6
618,4
619,2
620,3
621,0
622,0
623,3
624,3
625,3
626,2
627,2
628,4
629,3
630,4
631,3
632,0
633,6
634,3
635,4
636,5
637,2
638,0
639,1
640,2
641,4
642,3
643,6
644,3
645,4
646,3
647,6
648,5
649,3
650,2
651,4
652,6
653,3
654,4
655,2
656,3
657,2
658,6
659,5
660,4
661,3
662,3
663,3
664,3
665,2
666,4
667,2
668,6
669,0
670,4
671,4
672,3
673,2
674,6
675,6
676,0
677,4
678,6
679,6
680,0
681,2
682,6
683,6
684,4
685,6
686,6
687,3
688,0
689,3
690,3
691,5
692,3
693,2
694,6
695,6
696,5
697,3
698,2
699,0
700,2
701,3
702,2
703,4
704,5
705,4
706,3
707,0
708,3
709,3
710,0
711,4
712,2
713,3
714,6
715,3
716,6
717,2
718,4
719,6
720,6
721,3
722,3
723,0
724,4
725,0
726,0
727,2
728,4
729,6
730,3
731,4
732,6
733,6
734,6
735,3
736,6
737,4
738,0
739,3
740,6
741,2
742,2
743,4
744,3
745,2
746,0
747,3
748,5
749,6
750,3
751,3
752,0
753,4
754,6
755,3
756,0
757,0
758,3
759,0
760,4
761,0
762,0
763,3
764,6
765,3
766,3
767,6
768,6
769,6
770,3
771,5
772,4
773,6
774,6
775,2
776,3
777,4
778,0
779,5
780,3
781,6
782,2
783,6
784,0
785,6
786,3
787,4
788,4
789,6
790,0
791,6
792,3
793,0
794,0
795,3
796,6
797,5
798,0
799,5
800,3
801,4
802,5
803,3
804,2
805,3
806,5
807,0
808,4
809,6
810,4
811,2
812,4
813,6
814,0
815,2
816,6
817,3
818,2
819,2
820,4
821,5
822,2
823,0
824,5
825,6
826,5
827,4
828,5
829,4
830,0
831,5
832,2
833,2
834,2
835,0
836,3
837,4
838,1
839,0
840,6
841,4
842,4
843,4
844,4
845,0
846,3
847,4
848,6
849,5
850,4
851,4
852,4
853,6
854,0
855,2
856,4
857,3
858,4
859,5
860,4
861,5
862,6
863,0
864,6
865,0
866,0
867,4
868,3
869,3
870,3
871,3
872,0
873,0
874,0
875,4
876,4
877,5
878,3
879,0
880,3
881,0
882,2
883,6
884,5
885,4
886,2
887,0
888,0
889,5
890,3
891,5
892,0
893,4
894,4
895,4
896,2
897,3
898,4
899,4
900,6
901,0
902,3
903,6
904,5
905,3
906,3
907,5
908,4
909,5
910,5
911,4
912,6
913,0
914,4
915,6
916,4
917,6
918,4
919,2
920,6
921,1
922,3
923,6
924,2
925,3
926,0
927,0
928,6
929,4
930,2
931,0
932,2
933,4
934,4
935,6
936,3
937,5
938,3
939,3
940,3
941,6
942,4
943,0
944,6
945,2
946,4
947,4
948,3
949,3
950,5
951,2
952,4
953,2
954,0
955,4
956,4
957,6
958,6
959,2
960,2
961,3
962,4
963,3
964,0
965,2
966,0
967,2
968,3
969,3
970,3
971,3
972,6
973,0
974,6
975,4
976,0
977,0
978,0
979,6
980,4
981,5
982,5
983,0
984,2
985,6
986,3
987,2
988,3
989,2
990,6
991,6
992,4
993,3
994,4
995,4
996,4
997,6
998,3
999,3
1000,2
1001,3
1002,0
1003,4
1004,2
1005,6
1006,4
1007,6
1008,3
1009,0
1010,0
1011,2
1012,4
1013,3
1014,4
1015,6
1016,0
1017,0
1018,6
1019,4
1020,6
1021,0
1022,0
1023,1
1024,6
1025,2
1026,4
1027,4
1028,4
1029,6
1030,4
1031,0
1032,3
1033,3
1034,4
1035,3
1036,3
1037,0
1038,2
1039,6
1040,3
1041,2
1042,3
1043,6
1044,4
1045,0
1046,3
1047,4
1048,4
1049,6
1050,3
1051,2
1052,4
1053,2
1054,5
1055,3
1056,4
1057,4
1058,3
1059,4
1060,3
