id,label
0,4
1,1
2,0
3,6
4,3
5,3
6,2
7,4
8,6
9,3
10,3
11,0
12,2
13,2
14,6
15,5
16,5
17,2
18,5
19,3
20,0
21,5
22,0
23,4
24,0
25,6
26,4
27,4
28,5
29,5
30,3
31,6
32,3
33,6
34,0
35,6
36,6
37,2
38,2
39,3
40,0
41,4
42,6
43,6
44,6
45,3
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,6
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,4
63,5
64,5
65,3
66,5
67,6
68,4
69,3
70,0
71,5
72,6
73,3
74,2
75,2
76,5
77,6
78,6
79,2
80,0
81,0
82,0
83,4
84,5
85,4
86,3
87,3
88,5
89,3
90,6
91,2
92,3
93,2
94,0
95,0
96,5
97,3
98,3
99,0
100,3
101,6
102,0
103,3
104,5
105,5
106,6
107,6
108,5
109,3
110,3
111,4
112,6
113,4
114,3
115,2
116,3
117,3
118,2
119,6
120,5
121,4
122,6
123,2
124,4
125,3
126,3
127,6
128,5
129,5
130,2
131,4
132,2
133,6
134,5
135,5
136,5
137,6
138,6
139,4
140,2
141,3
142,0
143,6
144,2
145,4
146,3
147,3
148,3
149,2
150,3
151,0
152,5
153,3
154,5
155,5
156,0
157,5
158,0
159,3
160,4
161,3
162,3
163,3
164,6
165,6
166,6
167,0
168,5
169,6
170,6
171,4
172,5
173,4
174,4
175,6
176,4
177,2
178,4
179,5
180,6
181,3
182,2
183,3
184,3
185,4
186,4
187,3
188,3
189,3
190,4
191,6
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,1
200,6
201,3
202,5
203,3
204,3
205,5
206,4
207,4
208,6
209,6
210,6
211,0
212,0
213,0
214,0
215,5
216,5
217,4
218,4
219,3
220,3
221,4
222,5
223,0
224,0
225,3
226,5
227,4
228,0
229,3
230,3
231,6
232,5
233,3
234,3
235,4
236,3
237,4
238,0
239,6
240,3
241,6
242,6
243,0
244,1
245,5
246,3
247,3
248,0
249,0
250,4
251,4
252,4
253,2
254,3
255,6
256,5
257,3
258,2
259,6
260,3
261,6
262,0
263,3
264,2
265,0
266,2
267,3
268,3
269,4
270,6
271,2
272,5
273,3
274,2
275,3
276,2
277,5
278,6
279,5
280,3
281,5
282,6
283,6
284,0
285,6
286,2
287,0
288,2
289,6
290,6
291,6
292,6
293,2
294,3
295,4
296,2
297,4
298,6
299,5
300,4
301,4
302,2
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,6
312,6
313,3
314,1
315,4
316,6
317,2
318,2
319,3
320,3
321,4
322,3
323,6
324,4
325,2
326,2
327,3
328,3
329,5
330,3
331,3
332,0
333,3
334,5
335,3
336,2
337,6
338,0
339,3
340,4
341,5
342,6
343,2
344,6
345,6
346,3
347,5
348,2
349,6
350,3
351,1
352,6
353,3
354,3
355,4
356,3
357,4
358,3
359,2
360,6
361,6
362,3
363,4
364,5
365,3
366,3
367,3
368,2
369,4
370,6
371,6
372,4
373,4
374,4
375,2
376,0
377,5
378,3
379,4
380,4
381,2
382,3
383,2
384,3
385,6
386,3
387,5
388,6
389,4
390,2
391,6
392,3
393,5
394,0
395,5
396,2
397,2
398,4
399,0
400,4
401,5
402,3
403,6
404,2
405,4
406,5
407,5
408,5
409,5
410,0
411,5
412,0
413,3
414,3
415,6
416,2
417,4
418,5
419,4
420,6
421,3
422,4
423,4
424,6
425,0
426,4
427,3
428,3
429,6
430,2
431,4
432,2
433,6
434,6
435,2
436,6
437,2
438,3
439,0
440,4
441,0
442,6
443,2
444,2
445,2
446,0
447,3
448,2
449,1
450,0
451,3
452,0
453,6
454,2
455,5
456,2
457,4
458,0
459,6
460,5
461,5
462,3
463,3
464,6
465,6
466,0
467,3
468,3
469,2
470,3
471,5
472,2
473,6
474,6
475,1
476,3
477,6
478,2
479,4
480,0
481,6
482,6
483,4
484,4
485,2
486,6
487,5
488,3
489,6
490,5
491,4
492,3
493,0
494,4
495,4
496,5
497,5
498,4
499,5
500,4
501,0
502,3
503,2
504,2
505,4
506,6
507,6
508,5
509,4
510,6
511,3
512,2
513,5
514,2
515,3
516,5
517,4
518,0
519,2
520,3
521,6
522,0
523,6
524,3
525,3
526,3
527,5
528,0
529,0
530,0
531,3
532,5
533,5
