id,label
0,4
1,3
2,0
3,2
4,3
5,6
6,4
7,4
8,4
9,2
10,4
11,0
12,0
13,5
14,6
15,2
16,5
17,5
18,5
19,6
20,5
21,5
22,0
23,4
24,0
25,6
26,4
27,4
28,0
29,5
30,3
31,6
32,3
33,6
34,0
35,4
36,6
37,2
38,6
39,3
40,0
41,4
42,3
43,6
44,6
45,0
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,6
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,4
63,5
64,5
65,3
66,5
67,6
68,0
69,3
70,4
71,5
72,4
73,3
74,2
75,6
76,5
77,6
78,6
79,4
80,6
81,0
82,0
83,4
84,5
85,2
86,3
87,3
88,5
89,3
90,6
91,0
92,3
93,6
94,0
95,4
96,5
97,3
98,3
99,2
100,3
101,6
102,0
103,3
104,5
105,5
106,6
107,6
108,5
109,3
110,3
111,0
112,0
113,4
114,3
115,4
116,3
117,6
118,2
119,6
120,5
121,6
122,0
123,2
124,4
125,3
126,3
127,6
128,5
129,5
130,4
131,6
132,2
133,6
134,5
135,5
136,5
137,3
138,6
139,6
140,6
141,3
142,1
143,6
144,4
145,4
146,3
147,3
148,3
149,2
150,0
151,0
152,5
153,3
154,5
155,5
156,4
157,5
158,0
159,3
160,0
161,3
162,3
163,3
164,6
165,6
166,4
167,0
168,5
169,3
170,6
171,4
172,5
173,2
174,0
175,6
176,0
177,2
178,0
179,5
180,6
181,3
182,5
183,3
184,3
185,0
186,2
187,3
188,3
189,3
190,3
191,4
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,2
200,6
201,3
202,5
203,3
204,3
205,5
206,4
207,4
208,2
209,6
210,6
211,2
212,2
213,4
214,4
215,5
216,5
217,4
218,4
219,3
220,3
221,4
222,5
223,4
224,0
225,3
226,5
227,0
228,0
229,4
230,3
231,0
232,5
233,6
234,4
235,4
236,3
237,4
238,0
239,6
240,3
241,6
242,6
243,0
244,1
245,0
246,3
247,3
248,0
249,0
250,4
251,4
252,4
253,3
254,3
255,0
256,5
257,4
258,2
259,6
260,4
261,0
262,0
263,6
264,2
265,0
266,5
267,3
268,3
269,4
270,6
271,6
272,5
273,3
274,5
275,3
276,2
277,5
278,6
279,2
280,3
281,5
282,6
283,2
284,4
285,4
286,0
287,6
288,0
289,6
290,0
291,6
292,6
293,6
294,3
295,4
296,2
297,2
298,6
299,3
300,6
301,4
302,3
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,6
312,6
313,0
314,0
315,4
316,6
317,2
318,2
319,3
320,4
321,5
322,3
323,6
324,4
325,6
326,2
327,3
328,3
329,5
330,3
331,6
332,0
333,3
334,2
335,3
336,0
337,6
338,0
339,3
340,6
341,5
342,0
343,6
344,2
345,6
346,3
347,5
348,2
349,4
350,3
351,0
352,6
353,3
354,4
355,4
356,3
357,4
358,3
359,2
360,4
361,6
362,3
363,6
364,5
365,3
366,3
367,3
368,4
369,2
370,3
371,6
372,4
373,1
374,4
375,2
376,0
377,3
378,4
379,4
380,4
381,5
382,3
383,4
384,0
385,6
386,3
387,5
388,6
389,0
390,2
391,4
392,3
393,2
394,3
395,5
396,2
397,2
398,4
399,0
400,4
401,5
402,3
403,3
404,2
405,6
406,5
407,5
408,5
409,5
410,0
411,5
412,2
413,3
414,3
415,6
416,6
417,5
418,5
419,4
420,6
421,3
422,3
423,4
424,5
425,5
426,2
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,2
436,6
437,2
438,3
439,0
440,6
441,0
442,0
443,2
444,6
445,4
446,0
447,3
448,2
449,1
450,0
451,3
452,4
453,6
454,4
455,5
456,2
457,4
458,0
459,6
460,5
461,5
462,2
463,3
464,6
465,0
466,4
467,4
468,3
469,2
470,3
471,5
472,6
473,4
474,6
475,1
476,3
477,6
478,6
479,4
480,0
481,6
482,6
483,4
484,4
485,4
486,6
487,5
488,3
489,6
490,0
491,4
492,3
493,0
494,4
495,4
496,5
497,5
498,4
499,5
500,4
501,0
502,3
503,5
504,4
505,4
506,3
507,6
508,6
509,4
510,2
511,3
512,0
513,5
514,0
515,3
516,5
517,4
518,0
519,4
520,3
521,6
522,0
523,6
524,3
525,6
526,3
527,6
528,0
529,1
530,0
531,3
532,5
533,5
534,0
535,6
536,2
537,6
538,5
539,6
540,4
541,6
542,6
543,6
544,4
545,5
546,6
547,4
548,3
549,3
550,4
551,6
552,4
553,2
554,0
555,4
556,0
557,4
558,0
559,4
560,1
561,3
562,5
563,0
564,2
565,5
566,0
567,2
568,4
569,6
570,6
571,3
572,0
573,3
574,2
575,2
576,4
577,3
578,6
579,5
580,4
581,0
582,2
583,3
584,5
585,2
586,4
587,5
588,6
589,4
590,6
591,3
592,4
593,6
594,3
595,4
596,4
597,6
598,4
599,6
600,4
601,2
602,6
603,6
604,3
605,4
606,0
607,4
608,6
609,4
610,0
611,5
612,4
613,3
614,5
615,6
616,0
617,6
618,4
619,2
620,3
621,3
622,6
623,3
624,3
625,3
626,4
627,2
628,6
629,3
630,6
631,4
632,0
633,6
634,2
635,2
636,5
637,0
638,0
639,4
640,5
641,4
642,3
643,6
644,3
645,2
646,3
647,6
648,5
649,3
650,0
651,4
652,3
653,4
654,4
655,6
656,3
657,0
658,6
659,5
660,4
661,3
662,4
663,3
664,3
665,5
666,4
667,6
668,4
669,0
670,4
671,6
672,4
673,2
674,6
675,0
676,0
677,1
678,6
679,6
680,0
681,1
682,5
683,6
684,4
685,6
686,6
687,3
688,0
689,3
690,3
691,5
692,4
693,0
694,3
695,6
696,2
697,3
698,2
699,4
700,5
701,3
702,2
703,6
704,5
705,4
706,3
707,0
708,3
709,3
710,0
711,0
712,2
713,3
714,6
715,3
716,6
717,4
718,2
719,6
720,6
721,3
722,3
723,0
724,4
725,0
726,0
727,5
728,0
729,4
730,3
731,4
732,6
733,6
734,6
735,6
736,6
737,4
738,0
739,3
740,6
741,2
742,4
743,3
744,3
745,2
746,0
747,3
748,5
749,6
750,4
751,3
752,0
753,6
754,6
755,4
756,0
757,2
758,3
759,4
760,6
761,0
762,0
763,3
764,3
765,3
766,4
767,3
768,6
769,2
770,3
771,0
772,4
773,4
774,4
775,5
776,3
777,6
778,0
779,5
780,0
781,6
782,6
783,4
784,0
785,0
786,3
787,4
788,0
789,6
790,0
791,0
792,3
793,4
794,0
795,3
796,6
797,2
798,0
799,5
800,3
801,0
802,3
803,0
804,5
805,3
806,5
807,6
808,4
809,4
810,3
811,2
812,4
813,6
814,0
815,2
816,6
817,3
818,4
819,2
820,4
821,5
822,6
823,0
824,5
825,6
826,5
827,6
828,5
829,4
830,0
831,5
832,2
833,4
834,5
835,0
836,3
837,0
838,1
839,0
840,6
841,4
842,5
843,0
844,4
845,0
846,4
847,4
848,4
849,5
850,5
851,4
852,4
853,6
854,1
855,2
856,4
857,3
858,6
859,5
860,4
861,0
862,0
863,6
864,6
865,4
866,4
867,0
868,3
869,3
870,3
871,3
872,0
873,5
874,0
875,5
876,4
877,5
878,3
879,0
880,3
881,2
882,6
883,6
884,5
885,4
886,0
887,3
888,4
889,5
890,4
891,5
892,3
893,4
894,2
895,6
896,0
897,3
898,6
899,6
900,6
901,0
902,3
903,6
904,5
905,3
906,3
907,5
908,4
909,5
910,5
911,4
912,4
913,0
914,4
915,6
916,0
917,6
918,3
919,4
920,6
921,1
922,3
923,6
924,4
925,3
926,0
927,4
928,6
929,2
930,5
931,0
932,5
933,4
934,0
935,6
936,3
937,6
938,3
939,3
940,3
941,6
942,4
943,6
944,5
945,4
946,4
947,6
948,3
949,3
950,5
951,6
952,2
953,2
954,2
955,2
956,4
957,6
958,4
959,5
960,2
961,5
962,6
963,5
964,2
965,2
966,0
967,2
968,3
969,3
970,3
971,3
972,0
973,0
974,6
975,6
976,4
977,6
978,4
979,6
980,2
981,5
982,5
983,2
984,6
985,6
986,3
987,0
988,3
989,0
990,6
991,4
992,6
993,4
994,4
995,0
996,2
997,6
998,2
999,3
1000,2
1001,4
1002,6
1003,3
1004,2
1005,6
1006,0
1007,4
1008,2
1009,0
1010,0
1011,2
1012,5
1013,3
1014,4
1015,4
1016,6
1017,0
1018,3
1019,4
1020,6
1021,4
1022,5
1023,1
1024,4
1025,4
1026,6
1027,4
1028,2
1029,6
1030,4
1031,0
1032,3
1033,3
1034,4
1035,3
1036,3
1037,0
1038,5
1039,3
1040,2
1041,6
1042,3
1043,0
1044,0
1045,6
1046,3
1047,4
1048,0
1049,0
1050,3
1051,4
1052,4
1053,6
1054,5
1055,3
1056,4
1057,6
1058,3
1059,0
1060,3
1061,3
1062,5
1063,6
1064,6
1065,0
1066,3
1067,3
1068,2
1069,3
1070,3
1071,4
1072,4
1073,3
1074,6
1075,2
1076,2
1077,4
1078,6
1079,0
1080,3
1081,3
1082,5
1083,4
1084,0
1085,6
1086,3
1087,5
1088,5
1089,3
1090,0
1091,3
1092,3
1093,3
1094,5
1095,4
1096,3
1097,3
1098,0
1099,0
1100,6
1101,0
1102,4
1103,2
1104,3
1105,2
1106,0
1107,4
1108,0
1109,0
1110,0
1111,6
1112,2
1113,6
1114,5
1115,4
1116,6
1117,3
1118,0
1119,3
1120,5
1121,2
1122,3
1123,3
1124,5
1125,3
1126,4
1127,0
1128,3
1129,0
1130,2
1131,4
1132,6
1133,3
1134,6
1135,2
1136,5
1137,6
1138,3
1139,4
1140,5
1141,0
1142,0
1143,4
1144,4
1145,4
1146,6
1147,3
1148,3
1149,6
1150,6
1151,4
1152,4
1153,0
1154,5
1155,5
1156,3
1157,6
1158,3
1159,0
1160,2
1161,4
1162,4
1163,6
1164,0
1165,5
1166,2
1167,0
1168,6
1169,2
1170,6
1171,2
1172,3
1173,5
1174,3
1175,4
1176,6
1177,5
1178,2
1179,2
1180,3
1181,3
1182,4
1183,4
1184,6
1185,5
1186,3
1187,6
1188,6
1189,3
1190,2
1191,0
1192,0
1193,2
1194,3
1195,5
1196,2
1197,5
1198,3
1199,4
1200,5
1201,3
1202,4
1203,6
1204,4
1205,2
1206,3
1207,6
1208,3
1209,0
1210,3
1211,5
1212,6
1213,3
1214,2
1215,4
1216,4
1217,3
1218,5
1219,6
1220,4
1221,3
1222,5
1223,3
1224,0
1225,3
1226,4
1227,2
1228,4
1229,6
1230,6
1231,3
1232,4
1233,4
1234,4
1235,6
1236,0
1237,3
1238,0
1239,2
1240,0
1241,0
1242,4
1243,5
1244,4
1245,5
1246,5
1247,4
1248,5
1249,3
1250,3
1251,4
1252,3
1253,2
1254,0
1255,6
1256,5
1257,4
1258,3
1259,6
1260,6
1261,4
1262,0
1263,4
1264,4
1265,6
1266,3
1267,2
1268,0
1269,6
1270,3
1271,4
1272,3
1273,0
1274,4
1275,5
1276,6
1277,4
1278,3
1279,6
1280,5
1281,2
1282,3
1283,3
1284,4
1285,2
1286,4
1287,6
1288,5
1289,0
1290,3
1291,4
1292,2
1293,0
1294,3
1295,0
1296,5
1297,3
1298,6
1299,5
1300,4
1301,0
1302,3
1303,6
1304,2
1305,5
1306,3
1307,3
1308,6
1309,4
1310,0
1311,3
1312,5
1313,5
1314,6
1315,0
1316,6
1317,6
1318,4
1319,0
1320,2
1321,6
1322,3
1323,2
1324,3
1325,3
1326,4
1327,6
1328,5
1329,0
1330,6
1331,6
1332,3
1333,4
1334,0
1335,6
1336,2
1337,5
1338,0
1339,5
1340,3
1341,4
1342,6
1343,6
1344,4
1345,6
1346,6
1347,4
1348,3
1349,0
1350,6
1351,4
1352,3
1353,3
1354,6
1355,3
1356,6
1357,6
1358,5
1359,6
1360,4
1361,2
1362,5
1363,6
1364,5
1365,4
1366,4
1367,2
1368,2
1369,2
1370,3
1371,4
1372,5
1373,0
1374,3
1375,4
1376,4
1377,4
1378,5
1379,0
1380,3
1381,4
1382,3
1383,0
1384,6
1385,2
1386,3
1387,2
1388,3
1389,3
1390,3
1391,5
1392,3
1393,3
1394,6
1395,4
1396,6
1397,3
1398,0
1399,5
1400,6
1401,6
1402,3
1403,5
1404,3
1405,3
1406,4
1407,3
1408,6
1409,2
1410,3
1411,0
1412,4
1413,4
1414,4
1415,2
1416,6
1417,4
1418,3
1419,6
1420,2
1421,6
1422,3
1423,6
1424,5
1425,4
1426,3
1427,6
1428,6
1429,3
1430,6
1431,4
1432,2
1433,5
1434,3
1435,6
1436,4
1437,2
1438,3
1439,6
1440,2
1441,4
1442,2
1443,5
1444,3
1445,6
1446,3
1447,0
1448,6
1449,3
1450,6
1451,6
1452,6
1453,6
1454,0
1455,3
1456,4
1457,3
1458,6
1459,3
1460,2
1461,0
1462,0
1463,3
1464,2
1465,5
1466,3
1467,3
1468,5
1469,3
1470,4
1471,6
1472,4
1473,3
1474,4
1475,5
1476,3
1477,2
1478,3
1479,3
1480,0
1481,5
1482,2
1483,5
1484,3
1485,3
1486,6
1487,2
1488,4
1489,6
1490,6
1491,6
1492,3
1493,0
1494,6
1495,5
1496,2
1497,4
1498,4
1499,6
1500,5
1501,6
1502,6
1503,6
1504,2
1505,6
1506,4
1507,3
1508,3
1509,6
1510,0
1511,2
1512,2
1513,2
1514,0
1515,4
1516,5
1517,4
1518,0
1519,6
1520,6
1521,0
1522,4
1523,5
1524,4
1525,6
1526,0
1527,5
1528,2
1529,6
1530,5
1531,4
1532,3
1533,2
1534,5
1535,2
1536,3
1537,6
1538,2
1539,3
1540,3
1541,2
1542,5
1543,0
1544,4
1545,4
1546,6
1547,3
1548,2
1549,4
1550,0
1551,4
1552,3
1553,0
1554,4
1555,3
1556,3
1557,6
1558,3
1559,0
1560,6
1561,4
1562,6
1563,5
1564,4
1565,6
1566,6
1567,0
1568,4
1569,4
1570,4
1571,5
1572,6
1573,5
1574,6
1575,3
1576,0
1577,3
1578,6
1579,3
1580,4
1581,6
1582,6
1583,0
1584,0
1585,6
1586,6
1587,4
1588,6
1589,4
1590,4
1591,5
1592,6
1593,0
1594,5
1595,4
1596,0
1597,4
1598,3
1599,4
1600,4
1601,4
1602,6
1603,5
1604,6
1605,6
1606,4
1607,5
1608,0
1609,2
1610,3
1611,6
1612,2
1613,3
1614,3
1615,3
1616,2
1617,4
1618,0
1619,3
1620,3
1621,3
1622,4
1623,3
1624,2
1625,3
1626,6
1627,4
1628,3
1629,3
1630,6
1631,0
1632,3
1633,3
1634,3
1635,2
1636,6
1637,6
1638,0
1639,4
1640,2
1641,0
1642,3
1643,2
1644,6
1645,6
1646,5
1647,6
1648,2
1649,4
1650,3
1651,3
1652,3
1653,6
1654,3
1655,4
1656,0
1657,6
1658,6
1659,5
1660,1
1661,3
1662,4
1663,6
1664,3
1665,6
1666,0
1667,6
1668,4
1669,4
1670,6
1671,3
1672,6
1673,3
1674,4
1675,4
1676,6
1677,6
1678,5
1679,5
1680,4
1681,5
1682,6
1683,3
1684,5
1685,0
1686,6
1687,4
1688,0
1689,6
1690,0
1691,3
1692,3
1693,4
1694,3
1695,4
1696,1
1697,3
1698,3
1699,4
1700,4
1701,2
1702,3
1703,6
1704,4
1705,3
1706,6
1707,3
1708,3
1709,2
1710,6
1711,0
1712,6
1713,6
1714,5
1715,3
1716,3
1717,6
1718,5
1719,1
1720,2
1721,0
1722,3
1723,4
1724,6
1725,6
1726,4
1727,3
1728,3
1729,6
1730,4
1731,6
1732,2
1733,4
1734,5
1735,6
1736,0
1737,0
1738,0
1739,5
1740,3
1741,6
1742,5
1743,3
1744,2
1745,4
1746,2
1747,2
1748,6
1749,4
1750,2
1751,0
1752,5
1753,6
1754,3
1755,4
1756,6
1757,3
1758,0
1759,2
1760,2
1761,0
1762,4
1763,4
1764,4
1765,6
1766,6
1767,5
1768,3
1769,3
1770,1
1771,2
1772,6
1773,5
1774,3
1775,6
1776,6
1777,0
1778,0
1779,2
1780,0
1781,6
1782,2
1783,2
1784,5
1785,3
1786,5
1787,3
1788,0
1789,3
1790,0
1791,3
1792,4
1793,5
1794,6
1795,4
1796,4
1797,0
1798,2
1799,0
1800,3
1801,6
1802,2
1803,3
1804,6
1805,0
1806,4
1807,3
1808,3
1809,5
1810,6
1811,5
1812,4
1813,6
1814,1
1815,2
1816,6
1817,0
1818,6
1819,4
1820,4
1821,4
1822,3
1823,6
1824,2
1825,6
1826,2
1827,6
1828,5
1829,6
1830,6
1831,2
1832,6
1833,0
1834,3
1835,4
1836,0
1837,3
1838,6
1839,0
1840,3
1841,1
1842,6
1843,4
1844,4
1845,3
1846,4
1847,2
1848,5
1849,3
1850,6
1851,0
1852,6
1853,4
1854,6
1855,2
1856,2
1857,3
1858,5
1859,5
1860,4
1861,4
1862,3
1863,6
1864,0
1865,5
1866,4
1867,6
1868,3
1869,2
1870,2
1871,5
1872,6
1873,3
1874,4
1875,5
1876,3
1877,5
1878,3
1879,4
1880,0
1881,5
1882,0
1883,6
1884,0
1885,5
1886,0
1887,5
1888,5
1889,5
1890,5
1891,6
1892,0
1893,2
1894,3
1895,0
1896,3
1897,4
1898,3
1899,3
1900,6
1901,6
1902,4
1903,2
1904,4
1905,6
1906,6
1907,6
1908,3
1909,6
1910,3
1911,5
1912,4
1913,4
1914,5
1915,6
1916,5
1917,6
1918,2
1919,5
1920,2
1921,5
1922,4
1923,4
1924,4
1925,6
1926,3
1927,3
1928,5
1929,4
1930,2
1931,5
1932,2
1933,2
1934,0
1935,5
1936,6
1937,3
1938,4
1939,2
1940,6
1941,4
1942,3
1943,3
1944,3
1945,0
1946,6
1947,4
1948,4
1949,5
1950,4
1951,6
1952,6
1953,6
1954,3
1955,3
1956,2
1957,4
1958,3
1959,3
1960,5
1961,4
1962,6
1963,3
1964,4
1965,6
1966,3
1967,3
1968,4
1969,3
1970,3
1971,4
1972,5
1973,3
1974,3
1975,0
1976,4
1977,6
1978,4
1979,3
1980,3
1981,5
1982,3
1983,4
1984,3
1985,6
1986,4
1987,0
1988,3
1989,2
1990,6
1991,5
1992,4
1993,4
1994,6
1995,3
1996,2
1997,3
1998,6
1999,2
2000,0
2001,3
2002,2
2003,4
2004,0
2005,5
2006,4
2007,5
2008,6
2009,4
2010,1
2011,3
2012,2
2013,6
2014,2
2015,6
2016,5
2017,5
2018,2
2019,0
2020,2
2021,3
2022,4
2023,2
2024,4
2025,3
2026,0
2027,0
2028,3
2029,2
2030,5
2031,5
2032,4
2033,4
2034,4
2035,4
2036,2
2037,4
2038,0
2039,2
2040,3
2041,4
2042,5
2043,4
2044,2
2045,4
2046,3
2047,6
2048,0
2049,2
2050,6
2051,3
2052,1
2053,6
2054,6
2055,3
2056,4
2057,4
2058,4
2059,3
2060,5
2061,2
2062,3
2063,3
2064,1
2065,2
2066,6
2067,0
2068,0
2069,5
2070,3
2071,3
2072,1
2073,6
2074,0
2075,4
2076,4
2077,0
2078,5
2079,4
2080,4
2081,5
2082,2
2083,1
2084,6
2085,0
2086,3
2087,3
2088,0
2089,4
2090,6
2091,4
2092,2
2093,3
2094,4
2095,3
2096,3
2097,4
2098,3
2099,3
2100,3
2101,6
2102,5
2103,3
2104,5
2105,3
2106,5
2107,4
2108,4
2109,6
2110,4
2111,3
2112,5
2113,3
2114,3
2115,0
2116,3
2117,3
2118,3
2119,1
2120,2
2121,3
2122,3
2123,3
2124,6
2125,0
2126,5
2127,3
2128,3
2129,6
2130,4
2131,2
2132,6
2133,3
2134,6
2135,6
2136,0
2137,4
2138,2
2139,3
2140,3
2141,6
2142,3
2143,0
2144,4
2145,3
2146,3
2147,6
2148,2
2149,1
2150,3
2151,4
2152,3
2153,6
2154,6
2155,3
2156,3
2157,5
2158,4
2159,4
2160,6
2161,3
2162,3
2163,2
2164,5
2165,3
2166,3
2167,5
2168,4
2169,4
2170,2
2171,4
2172,3
2173,6
2174,6
2175,4
2176,3
2177,5
2178,0
2179,4
2180,3
2181,2
2182,3
2183,6
2184,0
2185,3
2186,3
2187,0
2188,3
2189,2
2190,5
2191,0
2192,0
2193,3
2194,3
2195,3
2196,6
2197,3
2198,6
2199,3
2200,6
2201,6
2202,4
2203,3
2204,4
2205,6
2206,3
2207,6
2208,6
2209,6
2210,6
2211,3
2212,3
2213,4
2214,4
2215,2
2216,2
2217,4
2218,4
2219,1
2220,5
2221,2
2222,2
2223,6
2224,4
2225,6
2226,5
2227,4
2228,2
2229,3
2230,4
2231,2
2232,4
2233,6
2234,5
2235,3
2236,6
2237,0
2238,2
2239,3
2240,5
2241,4
2242,3
2243,3
2244,0
2245,6
2246,3
2247,2
2248,6
2249,4
2250,0
2251,3
2252,3
2253,3
2254,6
2255,0
2256,3
2257,4
2258,5
2259,4
2260,4
2261,3
2262,5
2263,0
2264,6
2265,3
2266,3
2267,6
2268,4
2269,5
2270,3
2271,2
2272,4
2273,4
2274,6
2275,6
2276,6
2277,3
2278,6
2279,4
2280,5
2281,3
2282,4
2283,3
2284,5
2285,2
2286,3
2287,4
2288,6
2289,5
2290,3
2291,3
2292,3
2293,2
2294,3
2295,0
2296,5
2297,3
2298,6
2299,5
2300,4
2301,6
2302,3
2303,3
2304,0
2305,4
2306,2
2307,3
2308,3
2309,3
2310,3
2311,3
2312,6
2313,3
2314,6
2315,3
2316,0
2317,0
2318,3
2319,0
2320,3
2321,5
2322,0
2323,6
2324,0
2325,3
