id,label
0,4
1,3
2,0
3,2
4,3
5,3
6,4
7,4
8,2
9,2
10,0
11,2
12,2
13,2
14,6
15,2
16,5
17,5
18,5
19,3
20,2
21,5
22,0
23,4
24,0
25,6
26,4
27,4
28,5
29,5
30,3
31,4
32,3
33,6
34,4
35,6
36,6
37,2
38,4
39,3
40,0
41,4
42,0
43,3
44,3
45,0
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,3
54,4
55,3
56,2
57,2
58,5
59,3
60,6
61,3
62,4
63,5
64,5
65,3
66,5
67,6
68,0
69,3
70,4
71,5
72,4
73,3
74,2
75,6
76,5
77,0
78,3
79,4
80,0
81,0
82,0
83,4
84,5
85,2
86,3
87,3
88,6
89,3
90,6
91,0
92,3
93,0
94,0
95,0
96,2
97,3
98,3
99,0
100,3
101,6
102,0
103,3
104,0
105,5
106,6
107,4
108,5
109,3
110,3
111,0
112,0
113,4
114,3
115,2
116,3
117,3
118,2
119,3
120,5
121,6
122,1
123,2
124,4
125,3
126,3
127,6
128,5
129,5
130,2
131,6
132,2
133,6
134,5
135,5
136,5
137,3
138,6
139,6
140,6
141,3
142,1
143,6
144,6
145,2
146,3
147,3
148,3
149,2
150,4
151,0
152,5
153,3
154,5
155,5
156,6
157,5
158,0
159,3
160,0
161,3
162,3
163,3
164,6
165,6
166,6
167,0
168,5
169,6
170,6
171,4
172,5
173,0
174,0
175,4
176,0
177,4
178,4
179,5
180,4
181,3
182,2
183,3
184,3
185,4
186,4
187,3
188,3
189,3
190,4
191,6
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,0
200,6
201,3
202,3
203,3
204,0
205,5
206,4
207,4
208,2
209,0
210,6
211,2
212,0
213,6
214,4
215,2
216,5
217,4
218,4
219,3
220,3
221,2
222,5
223,6
224,0
225,3
226,5
227,0
228,0
229,3
230,3
231,3
232,5
233,6
234,0
235,3
236,3
237,0
238,2
239,0
240,3
241,4
242,6
243,0
244,1
245,0
246,3
247,3
248,0
249,0
250,4
251,4
252,4
253,2
254,3
255,6
256,5
257,3
258,2
259,6
260,4
261,0
262,0
263,6
264,2
265,0
266,0
267,3
268,3
269,4
270,6
271,6
272,5
273,3
274,5
275,3
276,2
277,5
278,0
279,2
280,3
281,5
282,6
283,2
284,0
285,4
286,0
287,0
288,6
289,6
290,0
291,3
292,6
293,4
294,3
295,4
296,2
297,6
298,6
299,3
300,2
301,4
302,3
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,4
312,4
313,6
314,0
315,4
316,6
317,2
318,2
319,3
320,0
321,5
322,3
323,6
324,4
325,6
326,6
327,3
328,3
329,2
330,3
331,3
332,0
333,3
334,2
335,3
336,0
337,2
338,0
339,3
340,0
341,5
342,0
343,4
344,0
345,4
346,3
347,3
348,2
349,4
350,3
351,0
352,6
353,3
354,3
355,4
356,3
357,4
358,3
359,2
360,3
361,5
362,3
363,2
364,5
365,3
366,3
367,3
368,2
369,4
370,3
371,6
372,4
373,4
374,2
375,2
376,0
377,4
378,4
379,4
380,4
381,5
382,3
383,2
384,0
385,6
386,3
387,5
388,6
389,0
390,2
391,3
392,3
393,5
394,6
395,5
396,4
397,2
398,0
399,0
400,0
401,5
402,3
403,3
404,2
405,6
406,2
407,5
408,5
409,5
410,0
411,5
412,0
413,3
414,3
415,4
416,4
417,6
418,5
419,4
420,4
421,3
422,0
423,4
424,5
425,0
426,2
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,0
436,4
437,2
438,3
439,0
440,4
441,0
442,0
443,2
444,6
445,6
446,0
447,3
448,2
449,1
450,4
451,3
452,4
453,4
454,4
455,5
456,4
457,4
458,0
459,6
460,5
461,5
462,3
463,3
464,6
465,6
466,4
467,0
468,3
469,2
470,3
471,5
472,0
473,6
474,6
475,1
476,3
477,6
478,2
479,4
480,0
481,2
482,6
483,4
484,4
485,2
486,6
487,5
488,3
489,6
490,3
491,4
492,3
493,0
494,2
495,4
496,5
497,6
498,4
499,5
500,0
501,2
502,3
503,5
504,6
505,4
506,6
507,6
508,4
509,4
510,4
511,3
512,0
513,5
514,6
515,3
516,5
517,4
518,0
519,4
520,3
521,6
522,4
523,6
524,3
525,6
526,3
527,6
528,4
529,0
530,0
531,4
532,5
533,5
534,0
535,4
536,4
537,6
538,5
539,6
540,4
541,6
542,6
543,3
544,5
545,5
546,6
547,4
548,3
549,3
550,4
551,6
552,2
553,4
554,0
555,3
556,0
557,6
558,0
559,4
560,1
561,3
562,5
563,0
564,2
565,5
566,0
567,5
568,2
569,6
570,6
571,3
572,0
573,3
574,2
575,2
576,0
577,3
578,6
579,5
580,4
581,0
582,2
583,3
584,5
585,4
586,4
587,5
588,6
589,2
590,2
591,0
592,4
593,6
594,3
595,3
596,4
597,0
598,4
599,6
600,4
601,2
602,3
603,6
604,3
605,4
606,0
607,4
608,6
609,2
610,3
611,5
612,3
613,6
614,5
615,4
616,0
617,6
618,4
619,0
620,3
621,3
622,0
623,3
624,3
625,3
626,3
627,2
628,0
629,3
630,6
631,3
632,0
633,0
634,5
635,2
636,5
637,0
638,0
639,0
640,5
641,4
642,3
643,6
644,3
645,6
646,3
647,5
648,5
649,3
650,4
651,4
652,3
653,3
654,2
655,2
656,3
657,0
658,6
659,5
660,2
661,3
662,3
663,3
664,3
665,5
666,2
667,6
668,4
669,0
670,0
671,4
672,6
673,2
674,6
675,0
676,0
677,4
678,0
679,6
680,0
681,2
682,6
683,6
684,4
685,6
686,6
687,3
688,0
689,3
690,3
691,0
692,2
693,0
694,4
695,6
696,2
697,3
698,0
699,0
700,2
701,3
702,2
703,4
704,5
705,0
706,3
707,6
708,3
709,3
710,4
711,5
712,2
713,3
714,6
715,3
716,6
717,4
718,2
719,6
720,0
721,3
722,3
723,0
724,4
725,0
726,0
727,5
728,0
729,3
730,3
731,2
732,6
733,6
734,6
735,6
736,6
737,4
738,0
739,3
740,0
741,5
742,4
743,4
744,3
745,4
746,0
747,3
748,2
749,6
750,4
751,3
752,0
753,6
754,6
755,0
756,0
757,0
758,3
759,2
760,6
761,0
762,0
763,3
764,6
765,3
766,4
767,4
768,0
769,3
770,3
771,5
772,4
773,0
774,0
775,5
776,3
777,6
778,4
779,5
780,0
781,6
782,4
783,4
784,0
785,6
786,3
787,4
788,0
789,4
790,3
791,0
792,3
793,0
794,0
795,3
796,6
797,5
798,0
799,5
800,3
801,0
802,5
803,0
804,5
805,3
806,5
807,2
808,4
809,6
810,3
811,2
812,4
813,6
814,0
815,4
816,3
817,3
818,4
819,2
820,4
821,5
822,6
823,0
824,5
825,6
826,5
827,6
828,5
829,6
830,0
831,5
832,5
833,2
834,0
835,0
836,3
837,4
838,2
839,0
840,6
841,4
842,6
843,4
844,4
845,0
846,3
847,3
848,6
849,5
850,2
851,4
852,4
853,6
854,1
855,0
856,4
857,3
858,2
859,5
860,3
861,0
862,0
863,6
864,6
865,0
866,0
867,0
868,3
869,3
870,3
871,3
872,0
873,5
874,4
875,5
876,4
877,6
878,3
879,0
880,3
881,4
882,6
883,6
884,5
885,4
886,0
887,0
888,4
889,5
890,0
891,5
892,4
893,4
894,0
895,6
896,1
897,3
898,6
899,6
900,4
901,3
902,3
903,6
904,5
905,3
906,3
907,5
908,4
909,5
910,2
911,4
912,6
913,0
914,4
915,6
916,0
917,6
918,3
919,4
920,6
921,1
922,3
923,2
924,2
925,3
926,2
927,4
928,6
929,0
930,5
931,0
932,5
933,4
934,0
935,6
936,3
937,6
938,3
939,3
940,3
941,6
942,6
943,4
944,0
945,0
946,4
947,4
948,3
949,3
950,5
951,0
952,4
953,2
954,0
955,4
956,4
957,6
958,4
959,5
960,2
961,6
962,0
963,3
964,3
965,2
966,0
967,2
968,3
969,3
970,3
971,3
972,3
973,0
974,6
975,4
976,0
977,3
978,3
979,2
980,2
981,5
982,0
983,6
984,3
985,6
986,3
987,3
988,3
989,3
990,6
991,3
992,2
993,3
994,4
995,0
996,2
997,0
998,2
999,3
1000,2
1001,4
1002,6
1003,2
1004,4
1005,6
1006,0
1007,4
1008,3
1009,0
1010,0
1011,2
1012,6
1013,3
1014,2
1015,6
1016,0
1017,0
1018,3
1019,4
1020,6
1021,0
1022,0
1023,2
1024,0
1025,2
1026,6
1027,2
1028,0
1029,6
1030,0
1031,3
1032,3
1033,3
1034,0
1035,3
1036,3
1037,0
1038,5
1039,6
1040,6
1041,6
1042,3
1043,0
1044,3
1045,6
1046,3
1047,4
1048,2
1049,0
1050,3
1051,4
1052,4
1053,2
1054,5
1055,3
1056,4
1057,4
1058,3
1059,4
1060,3
1061,3
1062,3
1063,6
1064,3
1065,0
1066,3
1067,3
1068,4
1069,3
1070,4
1071,4
1072,0
1073,3
1074,0
1075,2
1076,2
1077,4
1078,2
1079,0
1080,3
1081,3
1082,5
1083,4
1084,0
1085,6
1086,3
1087,5
1088,5
1089,3
1090,0
1091,3
1092,3
1093,3
1094,6
1095,4
1096,3
1097,3
1098,0
1099,0
1100,6
1101,0
1102,3
1103,2
1104,2
1105,2
1106,0
1107,4
1108,0
1109,0
1110,2
1111,6
1112,3
1113,4
1114,5
1115,4
1116,4
1117,3
1118,0
1119,3
1120,5
1121,4
1122,3
1123,4
1124,5
1125,3
1126,0
1127,0
1128,3
1129,0
1130,6
1131,6
1132,4
1133,3
1134,6
1135,0
1136,5
1137,0
1138,3
1139,4
1140,5
1141,0
1142,0
1143,4
1144,0
1145,4
1146,6
1147,3
1148,6
1149,4
1150,6
1151,0
1152,0
1153,0
1154,5
1155,5
1156,3
1157,6
1158,3
1159,0
1160,2
1161,4
1162,4
1163,2
1164,0
1165,5
1166,6
1167,0
1168,6
1169,0
1170,5
1171,2
1172,3
1173,5
1174,3
1175,3
1176,6
1177,5
1178,2
1179,2
1180,3
1181,0
1182,6
1183,4
1184,6
1185,5
1186,3
1187,6
1188,4
1189,3
1190,2
1191,3
1192,0
1193,6
1194,3
1195,5
1196,3
1197,2
1198,3
1199,2
1200,5
1201,3
1202,4
1203,6
1204,6
1205,4
1206,3
1207,6
1208,3
1209,6
1210,3
1211,5
1212,6
1213,5
1214,5
1215,4
1216,4
1217,3
1218,5
1219,0
1220,3
1221,3
1222,5
1223,3
1224,0
1225,3
1226,4
1227,2
1228,4
1229,6
1230,6
1231,3
1232,0
1233,4
1234,6
1235,6
1236,0
1237,3
1238,0
1239,0
1240,4
1241,0
1242,0
1243,5
1244,6
1245,5
1246,5
1247,4
1248,5
1249,3
1250,3
1251,6
1252,3
1253,0
1254,3
1255,6
1256,3
1257,4
1258,3
1259,6
1260,6
1261,4
1262,0
1263,4
1264,4
1265,3
1266,3
1267,2
1268,0
1269,6
1270,3
1271,6
1272,3
1273,0
1274,6
1275,5
1276,0
1277,6
1278,3
1279,6
1280,5
1281,4
1282,3
1283,3
1284,4
1285,4
1286,3
1287,6
1288,5
1289,4
1290,6
1291,4
1292,2
1293,4
1294,3
1295,6
1296,5
1297,3
1298,2
1299,5
1300,4
1301,0
1302,3
1303,0
1304,2
1305,5
1306,3
1307,3
1308,6
1309,3
1310,6
1311,4
1312,4
1313,2
1314,4
1315,0
1316,0
1317,6
1318,2
1319,0
1320,2
1321,6
1322,3
1323,4
1324,4
1325,3
1326,4
1327,6
1328,5
1329,2
1330,6
1331,6
1332,5
1333,4
1334,4
1335,6
1336,0
1337,5
1338,0
1339,5
1340,3
1341,4
1342,3
1343,6
1344,4
1345,6
1346,3
1347,4
1348,3
1349,4
1350,0
1351,4
1352,3
1353,3
1354,0
1355,3
1356,6
1357,0
1358,5
1359,6
1360,6
1361,5
1362,5
1363,6
1364,5
1365,4
1366,2
1367,2
1368,2
1369,5
1370,2
1371,6
1372,5
1373,3
1374,3
1375,0
1376,2
1377,6
1378,5
1379,0
1380,3
1381,4
1382,3
1383,0
1384,0
1385,2
1386,3
1387,6
1388,3
1389,3
1390,3
1391,5
1392,3
1393,3
1394,6
1395,4
1396,6
1397,3
1398,3
1399,5
1400,3
1401,6
1402,3
1403,5
1404,0
1405,3
1406,3
1407,3
1408,6
1409,4
1410,3
1411,0
1412,4
1413,6
1414,6
1415,2
1416,0
1417,4
1418,3
1419,6
1420,2
1421,4
1422,3
1423,6
1424,5
1425,4
1426,3
1427,3
1428,4
1429,3
1430,6
1431,4
1432,2
1433,5
1434,3
1435,6
1436,4
1437,2
1438,3
1439,6
1440,4
1441,6
1442,2
1443,5
1444,0
1445,6
1446,3
1447,1
1448,6
1449,3
1450,6
1451,6
1452,6
1453,4
1454,6
1455,3
1456,0
1457,3
1458,6
1459,3
1460,6
1461,0
1462,0
1463,3
1464,2
1465,5
1466,3
1467,3
1468,2
1469,3
1470,4
1471,0
1472,4
1473,3
1474,4
1475,5
1476,3
1477,3
1478,3
1479,3
1480,6
1481,5
1482,2
1483,5
1484,3
1485,0
1486,0
1487,2
1488,0
1489,6
1490,6
1491,6
1492,3
1493,3
1494,6
1495,5
1496,2
1497,6
1498,4
1499,0
1500,3
1501,6
1502,6
1503,6
1504,2
1505,6
1506,0
1507,3
1508,3
1509,2
1510,0
1511,3
1512,3
1513,2
1514,6
1515,4
1516,5
1517,4
1518,0
1519,3
1520,0
1521,0
1522,3
1523,5
1524,6
1525,6
1526,5
1527,2
1528,2
1529,4
1530,5
1531,6
1532,3
1533,2
1534,5
1535,2
1536,3
1537,6
1538,4
1539,3
1540,3
1541,4
1542,2
1543,0
1544,4
1545,5
1546,6
1547,3
1548,6
1549,4
1550,0
1551,0
1552,3
1553,0
1554,0
1555,3
1556,3
1557,6
1558,3
1559,0
1560,4
1561,4
1562,6
1563,3
1564,6
1565,3
1566,6
1567,6
1568,6
1569,4
1570,4
1571,4
1572,6
1573,5
1574,6
1575,0
1576,0
1577,3
1578,6
1579,3
1580,4
1581,6
1582,6
1583,4
1584,0
1585,6
1586,6
1587,4
1588,6
1589,4
1590,3
1591,5
1592,6
1593,0
1594,6
1595,4
1596,0
1597,6
1598,3
1599,4
1600,1
1601,4
1602,6
1603,5
1604,3
1605,5
1606,6
1607,2
1608,0
1609,2
1610,3
1611,4
1612,2
1613,3
1614,3
1615,3
1616,2
1617,4
1618,0
1619,3
1620,3
1621,3
1622,4
1623,3
1624,6
1625,3
1626,6
1627,4
1628,3
1629,3
1630,0
1631,0
1632,3
1633,3
1634,3
1635,2
1636,6
1637,6
1638,0
1639,4
1640,2
1641,0
1642,3
1643,2
1644,6
1645,6
1646,5
1647,4
1648,2
1649,4
1650,3
1651,3
1652,3
1653,3
1654,3
1655,4
1656,2
1657,6
1658,6
1659,6
1660,1
1661,3
1662,4
1663,0
1664,6
1665,6
1666,0
1667,6
1668,4
1669,4
1670,6
1671,3
1672,4
1673,4
1674,4
1675,4
1676,6
1677,6
1678,5
1679,5
1680,4
1681,5
1682,6
1683,3
1684,5
1685,0
1686,6
1687,4
1688,4
1689,6
1690,0
1691,3
1692,3
1693,2
1694,3
1695,3
1696,0
1697,3
1698,3
1699,0
1700,0
1701,4
1702,0
1703,5
1704,4
1705,3
1706,0
1707,3
1708,3
1709,2
1710,4
1711,0
1712,6
1713,6
1714,5
1715,3
1716,3
1717,6
1718,5
1719,1
1720,6
1721,0
1722,3
1723,4
1724,6
1725,0
1726,4
1727,3
1728,3
1729,4
1730,4
1731,0
1732,6
1733,4
1734,5
1735,6
1736,2
1737,0
1738,0
1739,5
1740,3
1741,6
1742,5
1743,3
1744,6
1745,0
1746,2
1747,2
1748,6
1749,0
1750,2
1751,0
1752,5
1753,4
1754,3
1755,0
1756,4
1757,4
1758,0
1759,4
1760,2
1761,3
1762,3
1763,2
1764,4
1765,6
1766,6
1767,5
1768,3
1769,3
1770,1
1771,2
1772,6
1773,3
1774,3
1775,0
1776,6
1777,0
1778,0
1779,2
1780,5
1781,6
1782,3
1783,2
1784,5
1785,3
1786,5
1787,4
1788,0
1789,3
1790,0
1791,3
1792,2
1793,3
1794,6
1795,4
1796,0
1797,0
1798,5
1799,0
1800,3
1801,3
1802,2
1803,3
1804,4
1805,6
1806,0
1807,3
1808,3
1809,5
1810,3
1811,5
1812,3
1813,6
1814,2
1815,2
1816,6
1817,0
1818,6
1819,4
1820,4
1821,4
1822,3
1823,4
1824,4
1825,6
1826,6
1827,4
1828,5
1829,0
1830,6
1831,4
1832,6
1833,3
1834,4
1835,0
1836,0
1837,0
1838,6
1839,0
1840,3
1841,1
1842,6
1843,4
1844,4
1845,6
1846,4
1847,2
1848,5
1849,3
1850,6
1851,3
1852,6
1853,4
1854,6
1855,2
1856,4
1857,3
1858,5
1859,5
1860,3
1861,4
1862,3
1863,6
1864,0
1865,5
1866,4
1867,6
1868,3
1869,6
1870,2
1871,5
1872,6
1873,3
1874,4
1875,3
1876,3
1877,5
1878,3
1879,4
1880,0
1881,5
1882,2
1883,6
1884,6
1885,5
1886,4
1887,5
1888,5
1889,5
1890,5
1891,6
1892,1
1893,4
1894,3
1895,0
1896,0
1897,6
1898,3
1899,3
1900,4
1901,0
1902,4
1903,4
1904,4
1905,6
1906,6
1907,6
1908,3
1909,2
1910,3
1911,5
1912,4
1913,0
1914,5
1915,6
1916,5
1917,4
1918,0
1919,5
1920,2
1921,5
1922,4
1923,3
1924,4
1925,0
1926,3
1927,3
1928,5
1929,4
1930,2
1931,5
1932,2
1933,2
1934,6
1935,5
1936,6
1937,3
1938,6
1939,4
1940,3
1941,6
1942,3
1943,3
1944,3
1945,6
1946,6
1947,4
1948,3
1949,5
1950,4
1951,6
1952,6
1953,6
1954,3
1955,3
1956,4
1957,4
1958,3
1959,3
1960,5
1961,2
1962,6
1963,3
1964,4
1965,0
1966,3
1967,3
1968,4
1969,0
1970,3
1971,4
1972,5
1973,3
1974,3
1975,6
1976,4
1977,6
1978,4
1979,3
1980,3
1981,6
1982,2
1983,3
1984,3
1985,6
1986,4
1987,2
1988,3
1989,4
1990,6
1991,5
1992,6
1993,4
1994,6
1995,0
1996,2
1997,4
1998,6
1999,4
2000,0
2001,3
2002,6
2003,4
2004,0
2005,5
2006,6
2007,5
2008,6
2009,4
2010,1
2011,3
2012,3
2013,6
2014,2
2015,3
2016,5
2017,5
2018,0
2019,3
2020,2
2021,3
2022,4
2023,2
2024,2
2025,3
2026,0
2027,3
2028,3
2029,3
2030,5
2031,5
2032,3
2033,0
2034,4
2035,2
2036,2
2037,0
2038,5
2039,4
2040,3
2041,0
2042,5
2043,4
2044,0
2045,4
2046,3
2047,0
2048,0
2049,2
2050,0
2051,3
2052,1
2053,6
2054,6
2055,2
2056,3
2057,3
2058,6
2059,3
2060,5
2061,2
2062,3
2063,3
2064,1
2065,0
2066,6
2067,0
2068,5
2069,5
2070,3
2071,3
2072,4
2073,6
2074,0
2075,4
2076,0
2077,4
2078,5
2079,4
2080,0
2081,5
2082,0
2083,5
2084,6
2085,2
2086,3
2087,3
2088,0
2089,6
2090,0
2091,5
2092,5
2093,3
2094,4
2095,3
2096,3
2097,4
2098,3
2099,0
2100,3
2101,4
2102,5
2103,3
2104,5
2105,3
2106,5
2107,4
2108,4
2109,2
2110,2
2111,3
2112,5
2113,3
2114,3
2115,3
2116,3
2117,3
2118,3
2119,1
2120,6
2121,4
2122,3
2123,3
2124,6
2125,2
2126,3
2127,6
2128,3
2129,6
2130,4
2131,6
2132,4
2133,3
2134,4
2135,6
2136,2
2137,2
2138,0
2139,3
2140,3
2141,4
2142,3
2143,6
2144,4
2145,3
2146,3
2147,6
2148,2
2149,1
2150,3
2151,0
2152,3
2153,6
2154,6
2155,3
2156,3
2157,5
2158,4
2159,4
2160,6
2161,3
2162,3
2163,2
2164,5
2165,3
2166,3
2167,5
2168,4
2169,4
2170,4
2171,4
2172,3
2173,0
2174,6
2175,6
2176,3
2177,6
2178,0
2179,4
2180,3
2181,2
2182,3
2183,6
2184,5
2185,3
2186,3
2187,0
2188,3
2189,2
2190,5
2191,0
2192,0
2193,3
2194,3
2195,3
2196,6
2197,3
2198,6
2199,3
2200,3
2201,6
2202,4
2203,3
2204,4
2205,3
2206,0
2207,6
2208,1
2209,6
2210,0
2211,3
2212,3
2213,4
2214,6
2215,2
2216,2
2217,2
2218,0
2219,6
2220,5
2221,2
2222,0
2223,6
2224,4
2225,6
2226,5
2227,0
2228,0
2229,3
2230,4
2231,2
2232,5
2233,3
2234,5
2235,3
2236,6
2237,0
2238,5
2239,3
2240,5
2241,0
2242,3
2243,3
2244,6
2245,6
2246,3
2247,0
2248,6
2249,4
2250,6
2251,3
2252,3
2253,3
2254,4
2255,0
2256,3
2257,4
2258,5
2259,4
2260,5
2261,3
2262,5
2263,0
2264,6
2265,4
2266,3
2267,6
2268,4
2269,5
2270,3
2271,0
2272,3
2273,4
2274,6
2275,0
2276,6
2277,3
2278,4
2279,4
2280,5
2281,3
2282,4
2283,3
2284,5
2285,0
2286,3
2287,0
2288,6
2289,5
2290,3
2291,3
2292,3
2293,4
2294,3
2295,0
2296,5
2297,3
2298,6
2299,5
2300,4
2301,6
2302,4
2303,3
2304,0
2305,2
2306,2
2307,3
2308,3
2309,3
2310,0
2311,3
2312,6
2313,3
2314,6
2315,3
2316,3
2317,4
2318,3
2319,1
2320,0
2321,5
2322,0
2323,6
2324,0
2325,3
