id,label
0,4
1,0
2,0
3,0
4,3
5,3
6,4
7,4
8,6
9,5
10,4
11,0
12,4
13,5
14,6
15,1
16,5
17,5
18,5
19,3
20,0
21,5
22,0
23,4
24,0
25,2
26,4
27,4
28,0
29,5
30,3
31,6
32,3
33,6
34,0
35,5
36,5
37,2
38,4
39,3
40,0
41,4
42,3
43,5
44,4
45,6
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,4
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,4
63,5
64,5
65,3
66,5
67,6
68,6
69,3
70,4
71,5
72,2
73,6
74,3
75,6
76,5
77,0
78,6
79,5
80,0
81,0
82,0
83,6
84,5
85,4
86,3
87,3
88,3
89,3
90,6
91,0
92,3
93,2
94,0
95,0
96,2
97,3
98,3
99,3
100,3
101,6
102,0
103,3
104,1
105,6
106,6
107,6
108,5
109,3
110,3
111,0
112,0
113,0
114,3
115,2
116,3
117,3
118,2
119,6
120,5
121,3
122,0
123,2
124,4
125,6
126,3
127,0
128,5
129,5
130,2
131,6
132,2
133,6
134,3
135,5
136,5
137,3
138,6
139,6
140,4
141,3
142,0
143,4
144,4
145,0
146,3
147,2
148,3
149,2
150,0
151,0
152,5
153,3
154,5
155,5
156,6
157,5
158,0
159,3
160,4
161,3
162,3
163,3
164,4
165,6
166,2
167,4
168,5
169,6
170,6
171,3
172,5
173,6
174,4
175,2
176,4
177,2
178,4
179,5
180,6
181,3
182,5
183,3
184,0
185,4
186,2
187,3
188,3
189,3
190,4
191,4
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,4
200,3
201,6
202,5
203,3
204,3
205,5
206,4
207,4
208,0
209,6
210,6
211,4
212,0
213,4
214,4
215,5
216,5
217,4
218,4
219,3
220,3
221,4
222,5
223,4
224,0
225,3
226,5
227,0
228,0
229,6
230,3
231,6
232,5
233,6
234,0
235,4
236,6
237,0
238,0
239,6
240,3
241,4
242,0
243,0
244,1
245,3
246,3
247,3
248,0
249,0
250,4
251,4
252,6
253,3
254,3
255,6
256,5
257,4
258,2
259,6
260,4
261,0
262,0
263,6
264,2
265,4
266,2
267,3
268,3
269,4
270,6
