id,label
0,0
1,4
2,0
3,6
4,3
5,3
6,2
7,4
8,4
9,2
10,3
11,0
12,2
13,5
14,6
15,2
16,5
17,2
18,5
19,3
20,4
21,5
22,0
23,4
24,0
25,6
26,4
27,6
28,2
29,5
30,3
31,6
32,3
33,6
34,4
35,6
36,2
37,2
38,4
39,3
40,0
41,4
42,3
43,6
44,3
45,3
46,5
47,3
48,5
49,6
50,0
51,3
52,5
53,3
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,4
63,5
64,5
65,3
66,2
67,6
68,2
69,3
70,0
71,5
72,6
73,3
74,2
75,6
76,5
77,6
78,6
79,4
80,0
81,4
82,0
83,4
84,5
85,4
86,3
87,3
88,5
89,3
90,6
91,0
92,3
93,6
94,0
95,0
96,2
97,3
98,3
99,0
100,3
101,6
102,0
103,3
104,2
105,6
106,6
107,6
108,5
109,3
110,3
111,0
112,6
113,4
114,3
115,2
116,3
117,6
118,2
119,6
120,5
121,0
122,2
123,4
124,4
125,3
126,3
127,6
128,5
129,5
130,5
131,6
132,2
133,0
134,5
135,5
136,5
137,3
138,6
139,6
140,0
141,3
142,1
143,6
144,6
145,4
146,3
147,3
148,3
149,2
150,3
151,0
152,5
153,3
154,5
155,5
156,4
157,5
158,0
159,3
160,0
161,3
162,3
163,3
164,6
165,6
166,6
167,0
168,5
169,6
170,6
171,3
172,5
173,4
174,6
175,2
176,4
177,2
178,4
179,5
180,2
181,3
182,2
183,3
184,3
185,4
186,2
187,3
188,3
189,3
190,4
191,6
192,5
193,5
194,3
195,6
196,5
197,6
198,0
199,2
200,3
201,3
202,2
203,3
204,6
205,5
206,4
207,4
208,4
209,6
210,6
211,4
212,0
213,4
214,6
215,5
216,5
217,4
218,4
219,3
220,3
221,6
222,5
223,4
224,0
225,3
226,5
227,0
228,0
229,3
230,3
231,6
232,5
233,6
234,4
235,3
236,3
237,4
238,0
239,6
240,3
241,6
242,6
243,2
244,1
245,5
246,3
247,3
248,0
249,6
250,4
251,2
252,6
253,3
254,3
255,6
256,2
257,4
258,2
259,6
260,4
261,0
262,0
263,6
264,2
265,0
266,2
267,3
268,3
269,4
270,6
271,6
272,5
273,3
274,5
275,3
276,4
277,5
278,0
279,6
280,3
281,5
282,6
283,4
284,0
285,4
286,0
287,4
288,6
289,6
290,6
291,3
292,6
293,4
294,3
295,4
296,2
297,6
298,2
299,3
300,6
301,2
302,2
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,0
312,4
313,6
314,1
315,4
316,4
317,2
318,2
319,3
320,4
321,5
322,3
323,6
324,2
325,6
326,2
327,3
328,3
329,5
330,3
331,3
332,0
333,3
334,2
335,3
336,1
337,6
338,0
339,3
340,4
341,5
342,6
343,6
344,6
345,4
346,3
347,3
348,2
349,0
350,4
351,0
352,6
353,3
354,3
355,4
356,3
357,4
358,3
359,0
360,2
361,6
362,3
363,6
364,5
365,3
366,3
367,3
368,2
369,2
370,3
371,6
372,4
373,4
374,4
375,2
376,0
377,3
378,4
379,4
380,6
381,2
382,3
383,2
384,3
385,6
386,3
387,5
388,6
389,6
390,2
391,6
392,3
393,5
394,1
395,5
396,2
397,2
398,4
399,0
400,4
401,5
402,3
403,6
404,2
405,6
406,5
407,5
408,5
409,5
410,0
411,5
412,4
413,3
414,3
415,6
416,2
417,0
418,5
419,4
420,6
421,3
422,2
423,4
424,5
425,0
426,2
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,0
436,3
437,2
438,3
439,6
440,4
441,0
442,6
443,2
444,2
445,4
446,0
447,3
448,2
449,1
450,0
451,3
452,4
453,6
454,4
455,5
456,6
457,4
458,0
459,6
460,5
461,5
462,5
463,3
464,6
465,0
466,2
467,3
468,3
469,2
470,3
471,2
472,4
473,4
474,6
475,1
476,3
477,6
478,4
479,4
480,6
481,6
482,6
483,0
484,4
485,2
486,6
487,5
488,3
489,6
490,3
491,6
492,3
493,0
494,4
495,4
496,5
497,5
498,3
499,5
500,6
501,5
502,3
503,5
504,6
505,3
506,6
507,6
508,4
509,2
510,1
511,3
512,0
513,4
514,6
515,3
516,5
517,4
518,0
519,2
520,3
521,6
522,4
523,6
524,3
525,3
526,3
527,3
528,0
529,0
530,3
531,3
532,5
533,5
534,0
535,6
536,4
537,6
538,5
539,4
540,4
541,6
542,6
543,5
544,2
545,0
546,4
547,3
548,3
549,3
550,4
551,4
552,4
553,4
554,0
555,4
556,2
557,4
558,6
559,4
560,1
561,6
562,5
563,0
564,2
565,5
566,6
567,5
568,2
569,6
570,6
571,3
572,6
573,4
574,2
575,2
576,4
577,3
578,3
579,0
580,4
581,3
582,2
583,3
584,5
585,6
586,2
587,5
588,4
589,6
590,5
591,3
592,2
593,4
594,3
595,4
596,4
597,6
598,4
599,6
600,4
601,6
602,4
603,0
604,3
605,4
606,0
