id,label
0,2
1,1
2,0
3,6
4,3
5,3
6,2
7,4
8,6
9,5
10,3
11,0
12,2
13,2
14,6
15,5
16,5
17,5
18,5
19,3
20,1
21,5
22,6
23,4
24,0
25,4
26,4
27,3
28,5
29,5
30,3
31,6
32,3
33,6
34,0
35,0
36,6
37,2
38,4
39,2
40,0
41,4
42,3
43,5
44,6
45,3
46,5
47,3
48,5
49,4
50,0
51,3
52,5
53,3
54,4
55,3
56,2
57,4
58,5
59,3
60,6
61,3
62,0
63,5
64,5
65,3
66,5
67,6
68,2
69,3
70,2
71,5
72,6
73,3
74,2
75,6
76,5
77,6
78,6
79,0
80,0
81,4
82,0
83,6
84,5
85,4
86,3
87,3
88,5
89,3
90,6
91,0
92,3
93,2
94,0
95,0
96,5
97,3
98,3
99,0
100,3
101,4
102,0
103,3
104,5
105,2
106,6
107,6
108,2
109,3
110,3
111,4
112,0
113,0
114,3
115,2
116,3
117,0
118,2
119,2
120,5
121,0
122,2
123,2
124,4
125,3
126,3
127,6
128,5
129,5
130,2
131,6
132,2
133,6
134,5
135,5
136,5
137,3
138,6
139,6
140,0
141,3
142,0
143,6
144,2
145,0
146,3
147,2
148,3
149,2
150,6
151,0
152,5
153,3
154,5
155,5
156,4
157,5
158,0
159,3
160,0
161,3
162,3
163,3
164,6
165,6
166,6
167,0
168,5
169,6
170,4
171,4
172,5
173,6
174,0
175,4
176,0
177,4
178,4
179,5
180,6
181,3
182,2
183,3
184,3
185,4
186,4
187,3
188,3
189,3
190,6
191,0
192,5
193,5
194,3
195,4
196,5
197,6
198,0
199,1
200,3
201,3
202,5
203,3
204,3
205,5
206,4
207,4
208,2
209,2
210,6
211,0
212,0
213,0
214,0
215,5
216,5
217,4
218,4
219,3
220,3
221,4
222,5
223,6
224,0
225,3
226,5
227,2
228,0
229,3
230,4
231,0
232,5
233,6
234,0
235,4
236,3
237,0
238,2
239,6
240,3
241,4
242,6
243,0
244,1
245,3
246,3
247,3
248,0
249,0
250,4
251,2
252,4
253,3
254,3
255,6
256,5
257,6
258,2
259,6
260,4
261,0
262,0
263,6
264,2
265,0
266,2
267,3
268,3
269,4
270,6
271,6
272,5
273,6
274,5
275,3
276,4
277,5
278,0
279,5
280,3
281,5
282,6
283,6
284,4
285,4
286,4
287,0
288,4
289,6
290,6
291,3
292,6
293,2
294,3
295,4
296,4
297,4
298,4
299,0
300,5
301,0
302,2
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,4
312,4
313,5
314,1
315,3
316,4
317,2
318,2
319,3
320,4
321,4
322,0
323,6
324,2
325,4
326,6
327,3
328,3
329,2
330,3
331,3
332,0
333,3
334,2
335,3
336,5
337,6
338,0
339,3
340,4
341,5
342,0
343,6
344,6
345,4
346,3
347,5
348,2
349,4
350,6
351,0
352,6
353,3
354,6
355,4
356,3
357,4
358,3
359,2
360,2
361,6
362,3
363,0
364,5
365,3
366,3
367,3
368,2
369,4
370,3
371,6
372,4
373,4
374,4
375,2
376,1
377,5
378,4
379,4
380,4
381,2
382,3
383,2
384,0
385,6
386,3
387,5
388,6
389,6
390,4
391,6
392,3
393,2
394,0
395,5
396,2
397,2
398,0
399,0
400,6
401,5
402,3
403,3
404,2
405,4
406,5
407,5
408,5
409,5
410,0
411,5
412,4
413,3
414,3
415,6
416,4
417,6
418,5
419,4
420,6
421,3
422,4
423,0
424,6
425,0
426,6
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,0
436,3
437,2
438,6
439,0
440,1
441,0
442,6
443,2
444,2
445,4
446,0
447,3
448,0
449,1
450,0
451,3
452,0
453,4
454,4
455,5
456,2
457,4
458,0
459,6
460,5
461,5
462,0
463,3
464,6
465,6
466,4
467,3
468,3
469,2
470,3
471,5
472,2
473,4
474,6
475,1
476,3
477,6
478,2
479,4
480,0
481,6
482,6
483,4
484,0
485,4
486,6
487,5
488,3
489,6
490,0
491,4
492,3
493,0
494,4
495,4
496,5
497,2
498,4
499,5
500,4
501,0
502,3
503,5
504,6
505,4
506,3
507,6
508,4
509,4
510,2
511,3
512,0
513,5
514,6
515,3
516,5
517,4
518,0
519,6
520,3
521,6
522,0
523,6
524,3
525,3
526,3
527,3
528,0
529,0
530,3
531,3
532,5
533,5
534,4
535,0
536,4
537,4
538,5
539,0
540,0
541,6
542,6
543,6
544,2
545,2
546,6
547,4
548,3
549,3
550,0
551,4
552,0
553,4
554,0
555,3
556,2
557,0
558,0
559,4
560,1
561,6
562,5
563,0
564,2
565,5
566,6
567,5
568,4
569,6
570,4
571,3
572,6
573,6
574,2
575,2
576,4
577,3
578,6
579,4
580,4
581,3
582,2
583,3
584,5
585,4
586,4
587,5
588,4
589,6
590,6
591,3
592,2
593,6
594,3
595,3
596,2
597,6
598,2
599,6
600,4
601,0
602,6
603,0
604,3
605,4
606,0
607,4
608,6
609,4
610,4
611,5
612,3
613,4
614,5
615,6
616,0
617,6
618,4
619,2
620,3
621,2
622,1
623,3
624,3
625,3
626,4
627,6
628,6
629,3
630,6
631,3
632,0
633,2
634,3
635,0
636,5
637,0
638,0
639,1
640,5
641,4
642,3
643,0
644,3
645,0
646,6
647,6
648,5
649,3
650,0
651,0
652,3
653,3
654,2
655,2
656,3
657,4
658,6
659,5
660,4
661,3
662,3
663,3
664,3
665,5
666,2
667,2
668,4
669,0
670,3
671,6
672,6
673,2
674,4
675,0
676,0
677,4
678,4
679,6
680,0
681,2
682,2
683,3
684,2
685,6
686,6
687,3
688,3
689,3
690,3
691,5
692,5
693,0
694,4
695,6
696,2
697,3
698,6
699,0
700,2
701,3
702,4
703,6
704,5
705,4
706,3
707,5
708,3
709,3
710,0
711,0
712,2
713,3
714,6
715,3
716,6
717,2
718,2
719,6
720,2
721,3
722,3
723,0
724,4
725,0
726,0
727,5
728,0
729,6
730,3
